Activation,Padding,DropOut,Balanceo,Optimizador,FiltroCNN,FiltrosCapa,Pooling,CapasPM,ValLoss,TrainLoss,ValAcc,TrainAcc
relu,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)",[32],"(2, 2)",2Capas,2.3499354988920924,4.332549413045247,0.11764705926179884,0.1715686321258545
relu,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)",[32],"(2, 2)",3Capas,2.337474093717687,4.42154218636307,0.10784313827753068,0.1348039209842682
relu,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)",[32],"(3, 3)",2Capas,2.3241480238297405,4.299091647653018,0.1617647111415863,0.17279411852359772
relu,Verdadero,Drop0.25,Verdadero,adam,"(2, 2)",[32],"(3, 3)",3Capas,2.2650134914061604,3.296966412488152,0.19117647409439087,0.38480392098426813
relu,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)","[32, 16]","(2, 2)",2Capas,2.1244002861135147,3.074027613097546,0.29901960492134094,0.406862735748291
relu,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)","[32, 16]","(2, 2)",3Capas,1.9776279412063895,2.097854796577902,0.36274510622024536,0.6372548937797545
relu,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.9671952607584933,2.615428569270115,0.36274510622024536,0.5245097875595093
relu,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)","[32, 16]","(3, 3)",3Capas,2.016692608010535,2.4803520604675886,0.3333333432674408,0.5563725233078003
relu,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)",[32],"(2, 2)",2Capas,2.350014990451289,4.357297140009263,0.1323529481887817,0.14828431606292725
relu,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)",[32],"(2, 2)",3Capas,2.333922194499596,4.342595268698299,0.10784313827753068,0.15441176295280457
relu,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)",[32],"(3, 3)",2Capas,2.333384780322804,4.36160057666255,0.10784313827753068,0.15808823704719543
relu,Verdadero,Drop0.25,Verdadero,adam,"(3, 3)",[32],"(3, 3)",3Capas,2.2574086960624244,3.6063822016996494,0.18137255311012268,0.31862744688987726
relu,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.2633646025377163,2.735390882866055,0.2401960790157318,0.4938725531101226
relu,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.2125484148661294,3.273521152197146,0.2401960790157318,0.3897058963775634
relu,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)","[32, 16]","(3, 3)",2Capas,2.070429093697492,3.043122787101596,0.3284313678741455,0.4289215803146362
relu,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.0327629178178075,2.893525993122774,0.30392158031463623,0.4546568691730499
relu,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)",[32],"(2, 2)",2Capas,2.364206314086914,4.355347708159802,0.10784313827753068,0.14460784196853635
relu,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)",[32],"(2, 2)",3Capas,2.328515744676777,4.3048963172763,0.0882352963089943,0.17034313082695007
relu,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)",[32],"(3, 3)",2Capas,2.30522271231109,3.8936812877655034,0.1568627506494522,0.2610294222831726
relu,Verdadero,Drop0.25,Verdadero,adamax,"(2, 2)",[32],"(3, 3)",3Capas,2.2943228880564366,3.6657638830297135,0.1568627506494522,0.31004902720451355
relu,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)","[32, 16]","(2, 2)",2Capas,2.1551911807527726,2.385826304847119,0.3137255012989044,0.5710784196853638
relu,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)","[32, 16]","(2, 2)",3Capas,2.013863124099432,2.77199649810791,0.3088235259056092,0.4914215803146362
relu,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.910405661545548,2.7573296182295857,0.3480392098426819,0.48897057771682734
relu,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.831896793608572,2.175182861440322,0.44117647409439087,0.6102941036224365
relu,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)",[32],"(2, 2)",2Capas,2.3639622389101516,4.473009240393544,0.11764705926179884,0.12622548639774323
relu,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)",[32],"(2, 2)",3Capas,2.3269985844107235,4.285378418716729,0.10294117778539656,0.18014705181121823
relu,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)",[32],"(3, 3)",2Capas,2.307777374398474,3.1263913453793992,0.2303921580314636,0.42401960492134094
relu,Verdadero,Drop0.25,Verdadero,adamax,"(3, 3)",[32],"(3, 3)",3Capas,2.3009203321793494,4.0610108188554355,0.14705882966518402,0.22303920984268188
relu,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.115488036006105,2.963269962983973,0.3235294222831726,0.4509803950786591
relu,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.131528964229658,3.5054467051636937,0.2401960790157318,0.33088234066963196
relu,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.9751818670946009,2.434670784894158,0.3333333432674408,0.5465686321258545
relu,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.975544852368972,2.824139810075947,0.3480392098426819,0.4767156839370728
relu,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)",[32],"(2, 2)",2Capas,2.3247419946333943,4.40852866453283,0.1666666716337204,0.13848039507865903
relu,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)",[32],"(2, 2)",3Capas,2.3368092705221737,4.195718227648268,0.15196079015731812,0.17279411852359772
relu,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)",[32],"(3, 3)",2Capas,2.271603359895594,3.990364916184369,0.19117647409439087,0.2303921580314636
relu,Verdadero,Drop0.25,Verdadero,nadam,"(2, 2)",[32],"(3, 3)",3Capas,2.2155851429583975,3.7765941713370528,0.2156862765550613,0.3075980246067047
relu,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)","[32, 16]","(2, 2)",2Capas,1.973119015787162,3.2592238912395404,0.3382352888584137,0.38112744688987726
relu,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)","[32, 16]","(2, 2)",3Capas,2.0032451690412034,3.004628901388131,0.28921568393707275,0.44117647409439087
relu,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.79989194168764,2.92271276548797,0.3970588147640228,0.4767156839370728
relu,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.8717062356425265,2.53049139883004,0.3774509727954865,0.5098039507865906
relu,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)",[32],"(2, 2)",2Capas,2.353558657216091,4.376454343982771,0.12745098769664764,0.14460784196853635
relu,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)",[32],"(2, 2)",3Capas,2.3215861764608645,3.530276850158093,0.1862745136022568,0.3333333432674408
relu,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)",[32],"(3, 3)",2Capas,2.2560956852108824,4.009910246905158,0.18137255311012268,0.23897059261798856
relu,Verdadero,Drop0.25,Verdadero,nadam,"(3, 3)",[32],"(3, 3)",3Capas,2.1727883862514124,3.5332326000812007,0.2352941185235977,0.3492647111415863
relu,Verdadero,Drop0.5,Falso,adam,"(2, 2)","[32, 16]","(2, 2)",2Capas,1.9733990617826875,1.6840659964318367,0.343137264251709,0.4093137383460999
relu,Verdadero,Drop0.5,Falso,adam,"(2, 2)","[32, 16]","(2, 2)",3Capas,1.858350716385187,1.464008978768891,0.3480392098426819,0.4779411852359772
relu,Verdadero,Drop0.5,Falso,adam,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.7928371335945876,1.3788891773597867,0.4509803950786591,0.5330882072448729
relu,Verdadero,Drop0.5,Falso,adam,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.93333781934252,1.7048523239060944,0.3529411852359772,0.3958333432674408
relu,Verdadero,Drop0.5,Falso,adam,"(2, 2)",[32],"(2, 2)",2Capas,2.2749053122950533,1.947943886121114,0.2352941185235977,0.31004902720451355
relu,Verdadero,Drop0.5,Falso,adam,"(2, 2)",[32],"(2, 2)",3Capas,2.209805656881893,1.5651251849006205,0.27450981736183167,0.4522058963775634
relu,Verdadero,Drop0.5,Falso,adam,"(2, 2)",[32],"(3, 3)",2Capas,2.150348055596445,1.5764279646031996,0.2696078419685364,0.46200981736183167
relu,Verdadero,Drop0.5,Falso,adam,"(2, 2)",[32],"(3, 3)",3Capas,2.039101946587656,1.351465162108926,0.3578431308269501,0.5330882072448729
relu,Verdadero,Drop0.5,Falso,adam,"(3, 3)","[32, 16]","(2, 2)",2Capas,1.829511565320632,1.015784784859302,0.4803921580314636,0.6629902124404907
relu,Verdadero,Drop0.5,Falso,adam,"(3, 3)","[32, 16]","(2, 2)",3Capas,1.642787776741327,1.1902508595410515,0.455882340669632,0.5882353186607361
relu,Verdadero,Drop0.5,Falso,adam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.6322888696894926,1.3427756720898198,0.4362744987010956,0.529411792755127
relu,Verdadero,Drop0.5,Falso,adam,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.7506199607662123,1.6812464372784484,0.3970588147640228,0.4117647111415863
relu,Verdadero,Drop0.5,Falso,adam,"(3, 3)",[32],"(2, 2)",2Capas,2.297776100682277,2.223872670940324,0.1862745136022568,0.18382352590560916
relu,Verdadero,Drop0.5,Falso,adam,"(3, 3)",[32],"(2, 2)",3Capas,2.193468353327583,1.83256391917958,0.2401960790157318,0.3553921580314636
relu,Verdadero,Drop0.5,Falso,adam,"(3, 3)",[32],"(3, 3)",2Capas,2.1424789078095374,1.4557794823366053,0.29901960492134094,0.4926470518112183
relu,Verdadero,Drop0.5,Falso,adam,"(3, 3)",[32],"(3, 3)",3Capas,2.000135816779791,1.741111872242946,0.29411765933036804,0.37867647409439087
relu,Verdadero,Drop0.5,Falso,adamax,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.033068451226926,1.46783597796571,0.3382352888584137,0.4767156839370728
relu,Verdadero,Drop0.5,Falso,adamax,"(2, 2)","[32, 16]","(2, 2)",3Capas,1.9098186469545553,1.446763693117628,0.31862744688987726,0.4767156839370728
relu,Verdadero,Drop0.5,Falso,adamax,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.8351890736935184,1.6572666004592296,0.3970588147640228,0.419117659330368
relu,Verdadero,Drop0.5,Falso,adamax,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.9284390655218384,1.8904620385637467,0.3529411852359772,0.3345588147640228
relu,Verdadero,Drop0.5,Falso,adamax,"(2, 2)",[32],"(2, 2)",2Capas,2.260149848227408,2.095224160774081,0.20098039507865903,0.2401960790157318
relu,Verdadero,Drop0.5,Falso,adamax,"(2, 2)",[32],"(2, 2)",3Capas,2.247259621526681,1.7352644719329535,0.2303921580314636,0.393382340669632
relu,Verdadero,Drop0.5,Falso,adamax,"(2, 2)",[32],"(3, 3)",2Capas,2.1645314880445894,1.6209706442028868,0.25980392098426813,0.42769607901573187
relu,Verdadero,Drop0.5,Falso,adamax,"(2, 2)",[32],"(3, 3)",3Capas,2.0320321111118087,1.4466109299192242,0.3480392098426819,0.4926470518112183
relu,Verdadero,Drop0.5,Falso,adamax,"(3, 3)","[32, 16]","(2, 2)",2Capas,1.8613417475831275,1.3791973029865938,0.3921568691730499,0.5024510025978088
relu,Verdadero,Drop0.5,Falso,adamax,"(3, 3)","[32, 16]","(2, 2)",3Capas,1.703430500685,1.3315177197549857,0.4607843160629272,0.5428921580314636
relu,Verdadero,Drop0.5,Falso,adamax,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.7096736921983606,1.5951797868691235,0.4705882370471954,0.4289215803146362
relu,Verdadero,Drop0.5,Falso,adamax,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.861662867022496,1.8710192184822232,0.3921568691730499,0.3272058963775635
relu,Verdadero,Drop0.5,Falso,adamax,"(3, 3)",[32],"(2, 2)",2Capas,2.2716248549667055,2.064488364200966,0.19117647409439087,0.24509803950786593
relu,Verdadero,Drop0.5,Falso,adamax,"(3, 3)",[32],"(2, 2)",3Capas,2.1978193942238304,1.7993819152607635,0.24509803950786593,0.36151960492134094
relu,Verdadero,Drop0.5,Falso,adamax,"(3, 3)",[32],"(3, 3)",2Capas,2.1271329276701985,1.4896384360743504,0.27941176295280457,0.48897057771682734
relu,Verdadero,Drop0.5,Falso,adamax,"(3, 3)",[32],"(3, 3)",3Capas,2.0219127968245862,1.3464028484681074,0.3284313678741455,0.5220588445663452
relu,Verdadero,Drop0.5,Falso,nadam,"(2, 2)","[32, 16]","(2, 2)",2Capas,1.9049815664104384,1.5347542248520196,0.3578431308269501,0.4779411852359772
relu,Verdadero,Drop0.5,Falso,nadam,"(2, 2)","[32, 16]","(2, 2)",3Capas,1.8653488346174647,1.479858585432464,0.40196079015731806,0.48529410362243647
relu,Verdadero,Drop0.5,Falso,nadam,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.735099568086512,1.4543834784451652,0.42647057771682734,0.5159313678741455
relu,Verdadero,Drop0.5,Falso,nadam,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.9864729736365525,1.826172435984892,0.29901960492134094,0.3590686321258545
relu,Verdadero,Drop0.5,Falso,nadam,"(2, 2)",[32],"(2, 2)",2Capas,2.2692474173564534,2.183302037856158,0.19607843458652496,0.2071078419685364
relu,Verdadero,Drop0.5,Falso,nadam,"(2, 2)",[32],"(2, 2)",3Capas,2.198036939490075,1.920848813711428,0.2352941185235977,0.3174019753932953
relu,Verdadero,Drop0.5,Falso,nadam,"(2, 2)",[32],"(3, 3)",2Capas,2.0799667507994406,1.6266146594402835,0.3235294222831726,0.406862735748291
relu,Verdadero,Drop0.5,Falso,nadam,"(2, 2)",[32],"(3, 3)",3Capas,2.0251731708938,1.5377744973874559,0.28431373834609985,0.4767156839370728
relu,Verdadero,Drop0.5,Falso,nadam,"(3, 3)","[32, 16]","(2, 2)",2Capas,1.789828429035112,1.4375754548054116,0.36274510622024536,0.5073529481887816
relu,Verdadero,Drop0.5,Falso,nadam,"(3, 3)","[32, 16]","(2, 2)",3Capas,1.7291738238989138,1.0177029044020407,0.44607841968536377,0.6593137383461
relu,Verdadero,Drop0.5,Falso,nadam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.6762885743496465,1.4558467257256602,0.46568626165390015,0.4950980246067047
relu,Verdadero,Drop0.5,Falso,nadam,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.8770812562867705,1.8674503868701409,0.3529411852359772,0.3063725531101227
relu,Verdadero,Drop0.5,Falso,nadam,"(3, 3)",[32],"(2, 2)",2Capas,2.2642326214734245,2.0937943131315944,0.2156862765550613,0.25612744688987726
relu,Verdadero,Drop0.5,Falso,nadam,"(3, 3)",[32],"(2, 2)",3Capas,2.1436817716149723,1.8057365557726688,0.2696078419685364,0.37132352590560913
relu,Verdadero,Drop0.5,Falso,nadam,"(3, 3)",[32],"(3, 3)",2Capas,2.1188654852848425,1.863324889949724,0.25980392098426813,0.35049018263816833
relu,Verdadero,Drop0.5,Falso,nadam,"(3, 3)",[32],"(3, 3)",3Capas,1.9951513281055528,1.4682328280280619,0.3235294222831726,0.501225471496582
relu,Verdadero,Drop0.5,Verdadero,adam,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.06812696129668,2.928823620665307,0.27941176295280457,0.4595588147640228
relu,Verdadero,Drop0.5,Verdadero,adam,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.0433847950954065,3.0185759815515256,0.27450981736183167,0.4448529481887817
relu,Verdadero,Drop0.5,Verdadero,adam,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.977226463018679,2.896456129410688,0.3088235259056092,0.468137264251709
relu,Verdadero,Drop0.5,Verdadero,adam,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.0443922982496368,3.301883356243956,0.29901960492134094,0.3762255012989044
relu,Verdadero,Drop0.5,Verdadero,adam,"(2, 2)",[32],"(2, 2)",2Capas,2.3233893899356617,3.833878531175501,0.14705882966518402,0.2928921580314636
relu,Verdadero,Drop0.5,Verdadero,adam,"(2, 2)",[32],"(2, 2)",3Capas,2.306342555027382,3.4744039376576743,0.19117647409439087,0.3725490272045136
relu,Verdadero,Drop0.5,Verdadero,adam,"(2, 2)",[32],"(3, 3)",2Capas,2.240517092686073,3.4522891699099074,0.2156862765550613,0.37132352590560913
relu,Verdadero,Drop0.5,Verdadero,adam,"(2, 2)",[32],"(3, 3)",3Capas,2.206426337653516,3.1832818704492905,0.22058823704719543,0.3909313678741455
relu,Verdadero,Drop0.5,Verdadero,adam,"(3, 3)","[32, 16]","(2, 2)",2Capas,1.8795419393801225,2.4584105622534658,0.3676470518112183,0.5343137383461
relu,Verdadero,Drop0.5,Verdadero,adam,"(3, 3)","[32, 16]","(2, 2)",3Capas,1.9112704057319487,2.533181022195255,0.3921568691730499,0.5245097875595093
relu,Verdadero,Drop0.5,Verdadero,adam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.7829652674057903,2.8025797441893934,0.3676470518112183,0.4791666567325592
relu,Verdadero,Drop0.5,Verdadero,adam,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.8223317814808264,3.1584740900525854,0.3774509727954865,0.41053920984268183
relu,Verdadero,Drop0.5,Verdadero,adam,"(3, 3)",[32],"(2, 2)",2Capas,2.3295236522076177,4.375673742855296,0.1323529481887817,0.11642156541347504
relu,Verdadero,Drop0.5,Verdadero,adam,"(3, 3)",[32],"(2, 2)",3Capas,2.311653810388901,4.445057700662052,0.11764705926179884,0.10539215803146362
relu,Verdadero,Drop0.5,Verdadero,adam,"(3, 3)",[32],"(3, 3)",2Capas,2.2173865425820445,3.085760481217328,0.25,0.4203431308269501
relu,Verdadero,Drop0.5,Verdadero,adam,"(3, 3)",[32],"(3, 3)",3Capas,2.176196493354498,2.3398229257733214,0.2696078419685364,0.5870097875595093
relu,Verdadero,Drop0.5,Verdadero,adamax,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.1301518865660127,2.292049059680864,0.2647058963775635,0.5833333134651184
relu,Verdadero,Drop0.5,Verdadero,adamax,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.086436680718964,2.8402620951334634,0.2401960790157318,0.4546568691730499
relu,Verdadero,Drop0.5,Verdadero,adamax,"(2, 2)","[32, 16]","(3, 3)",2Capas,2.025795674791523,3.4301093793382837,0.2549019753932953,0.3664215803146362
relu,Verdadero,Drop0.5,Verdadero,adamax,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.122017500447292,3.93391705494301,0.25,0.25
relu,Verdadero,Drop0.5,Verdadero,adamax,"(2, 2)",[32],"(2, 2)",2Capas,2.3133183834599516,4.135828822266822,0.14215686917304993,0.2193627506494522
relu,Verdadero,Drop0.5,Verdadero,adamax,"(2, 2)",[32],"(2, 2)",3Capas,2.2935528053956875,3.7189663625230978,0.18137255311012268,0.33088234066963196
relu,Verdadero,Drop0.5,Verdadero,adamax,"(2, 2)",[32],"(3, 3)",2Capas,2.240209032507504,3.294589762594186,0.2156862765550613,0.39950981736183167
relu,Verdadero,Drop0.5,Verdadero,adamax,"(2, 2)",[32],"(3, 3)",3Capas,2.181404487759459,3.017625327203788,0.2352941185235977,0.4301470518112183
relu,Verdadero,Drop0.5,Verdadero,adamax,"(3, 3)","[32, 16]","(2, 2)",2Capas,1.9448912844938393,2.524625488356048,0.3284313678741455,0.5514705777168274
relu,Verdadero,Drop0.5,Verdadero,adamax,"(3, 3)","[32, 16]","(2, 2)",3Capas,1.8245194449144249,2.437688850889019,0.3921568691730499,0.5563725233078003
relu,Verdadero,Drop0.5,Verdadero,adamax,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.9117160381055345,3.229220409019321,0.3774509727954865,0.3921568691730499
relu,Verdadero,Drop0.5,Verdadero,adamax,"(3, 3)","[32, 16]","(3, 3)",3Capas,2.069973606689304,3.8616039332221535,0.25980392098426813,0.2340686321258545
relu,Verdadero,Drop0.5,Verdadero,adamax,"(3, 3)",[32],"(2, 2)",2Capas,2.316017094780417,4.1444190810708434,0.12254901975393297,0.21078431606292725
relu,Verdadero,Drop0.5,Verdadero,adamax,"(3, 3)",[32],"(2, 2)",3Capas,2.3172942189609302,4.465910771313836,0.1323529481887817,0.1200980395078659
relu,Verdadero,Drop0.5,Verdadero,adamax,"(3, 3)",[32],"(3, 3)",2Capas,2.214795203769908,2.444700830123004,0.27450981736183167,0.5649510025978088
relu,Verdadero,Drop0.5,Verdadero,adamax,"(3, 3)",[32],"(3, 3)",3Capas,2.196273876171486,2.634284776799819,0.2696078419685364,0.4987744987010956
relu,Verdadero,Drop0.5,Verdadero,nadam,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.0083411417755426,2.9538958586898505,0.25980392098426813,0.44607841968536377
relu,Verdadero,Drop0.5,Verdadero,nadam,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.1600602187362368,2.9118705917807186,0.29901960492134094,0.4840686321258545
relu,Verdadero,Drop0.5,Verdadero,nadam,"(2, 2)","[32, 16]","(3, 3)",2Capas,2.0795989130057535,3.1614750319836182,0.27450981736183167,0.4154411852359772
relu,Verdadero,Drop0.5,Verdadero,nadam,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.2680766115001605,3.9943917779361495,0.1715686321258545,0.22549019753932953
relu,Verdadero,Drop0.5,Verdadero,nadam,"(2, 2)",[32],"(2, 2)",2Capas,2.3299635952594238,3.5449198461046407,0.1862745136022568,0.36029410362243647
relu,Verdadero,Drop0.5,Verdadero,nadam,"(2, 2)",[32],"(2, 2)",3Capas,2.2974175144644344,3.7147614862404614,0.18137255311012268,0.29901960492134094
relu,Verdadero,Drop0.5,Verdadero,nadam,"(2, 2)",[32],"(3, 3)",2Capas,2.201836034363392,3.3938771790149165,0.1862745136022568,0.35661765933036804
relu,Verdadero,Drop0.5,Verdadero,nadam,"(2, 2)",[32],"(3, 3)",3Capas,2.2114014204810646,2.8197941078859214,0.3088235259056092,0.46691176295280457
relu,Verdadero,Drop0.5,Verdadero,nadam,"(3, 3)","[32, 16]","(2, 2)",2Capas,1.9304125332364848,2.6305509314817535,0.3578431308269501,0.5183823704719543
relu,Verdadero,Drop0.5,Verdadero,nadam,"(3, 3)","[32, 16]","(2, 2)",3Capas,2.073031836864995,2.595294802796607,0.27450981736183167,0.5367646813392639
relu,Verdadero,Drop0.5,Verdadero,nadam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.9616490158380249,3.000661896724327,0.27450981736183167,0.44852942228317266
relu,Verdadero,Drop0.5,Verdadero,nadam,"(3, 3)","[32, 16]","(3, 3)",3Capas,2.2366140636743284,3.943557210997039,0.19117647409439087,0.2144607901573181
relu,Verdadero,Drop0.5,Verdadero,nadam,"(3, 3)",[32],"(2, 2)",2Capas,2.3249139224781707,4.307151747684853,0.12745098769664764,0.16789215803146362
relu,Verdadero,Drop0.5,Verdadero,nadam,"(3, 3)",[32],"(2, 2)",3Capas,2.2802008063185446,2.6848722298940024,0.22549019753932953,0.5245097875595093
relu,Verdadero,Drop0.5,Verdadero,nadam,"(3, 3)",[32],"(3, 3)",2Capas,2.178247426070419,2.868106463376213,0.2647058963775635,0.4987744987010956
relu,Verdadero,Drop0.5,Verdadero,nadam,"(3, 3)",[32],"(3, 3)",3Capas,2.206904287431754,3.7614711967169066,0.1764705926179886,0.2965686321258545
relu,Verdadero,Drop0.75,Falso,adam,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.090076430171144,1.941217908672258,0.29901960492134094,0.3063725531101227
relu,Verdadero,Drop0.75,Falso,adam,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.292698135562972,2.2834772409177293,0.11274509876966476,0.12867647409439087
relu,Verdadero,Drop0.75,Falso,adam,"(2, 2)","[32, 16]","(3, 3)",2Capas,2.2369114043665865,2.21031920115153,0.1764705926179886,0.1776960790157318
relu,Verdadero,Drop0.75,Falso,adam,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.288268430560243,2.252850597979976,0.15196079015731812,0.13357843458652496
relu,Verdadero,Drop0.75,Falso,adam,"(2, 2)",[32],"(2, 2)",2Capas,2.1406775829838773,1.6826987547032974,0.25,0.42647057771682734
